time,station,windspeed_ms,pressure_hPa,rel_hum,niederschlag,sun_hours,temperature,glob_radiation_wm2
2024-12-20T00:00+00:00,4115,4.9,982.4,90.0,2.6,0.0,6.1,0
2024-12-20T01:00+00:00,4115,5.5,983.1,89.0,0.9,0.0,6.6,0
2024-12-20T02:00+00:00,4115,4.6,984.0,87.0,0.0,0.0,6.1,0
2024-12-20T03:00+00:00,4115,4.9,985.1,84.0,0.0,0.0,6.3,0
2024-12-20T04:00+00:00,4115,4.7,985.8,83.0,0.0,0.0,6.2,0
2024-12-20T05:00+00:00,4115,4.5,987.4,81.0,0.0,0.0,5.7,0
2024-12-20T06:00+00:00,4115,3.6,988.6,73.0,0.0,0.0,5.5,0
2024-12-20T07:00+00:00,4115,3.9,989.8,74.0,0.0,0.0,5.0,3
2024-12-20T08:00+00:00,4115,4.3,990.8,70.0,0.0,0.0,5.2,38
2024-12-20T09:00+00:00,4115,4.4,991.6,63.0,0.0,0.0,5.9,65
2024-12-20T10:00+00:00,4115,4.5,991.6,62.0,0.0,0.1,6.7,159
2024-12-20T11:00+00:00,4115,5.2,991.9,60.0,0.0,0.0,6.8,135
2024-12-20T12:00+00:00,4115,5.4,992.3,62.0,0.0,0.0,6.8,136
2024-12-20T13:00+00:00,4115,4.8,992.9,58.0,0.0,0.0,6.8,112
2024-12-20T14:00+00:00,4115,5.0,993.8,57.0,0.0,0.0,6.5,57
2024-12-20T15:00+00:00,4115,4.1,994.6,58.0,0.0,0.0,6.3,12
2024-12-20T16:00+00:00,4115,3.6,995.5,62.0,0.0,0.0,5.7,0
2024-12-20T17:00+00:00,4115,3.7,996.0,66.0,0.0,0.0,4.9,0
2024-12-20T18:00+00:00,4115,3.7,996.6,71.0,0.0,0.0,4.4,0
2024-12-20T19:00+00:00,4115,3.3,997.1,71.0,0.0,0.0,4.3,0
2024-12-20T20:00+00:00,4115,3.8,997.7,69.0,0.0,0.0,4.3,0
2024-12-20T21:00+00:00,4115,3.9,998.2,69.0,0.0,0.0,3.9,0
2024-12-20T22:00+00:00,4115,3.4,998.6,69.0,0.0,0.0,3.7,0
2024-12-20T23:00+00:00,4115,3.9,998.9,71.0,0.0,0.0,3.1,0
2024-12-21T00:00+00:00,4115,2.6,999.1,73.0,0.0,0.0,3.1,0
2024-12-21T01:00+00:00,4115,2.4,999.3,77.0,0.0,0.0,2.7,0
2024-12-21T02:00+00:00,4115,2.3,999.2,75.0,0.0,0.0,2.8,0
2024-12-21T03:00+00:00,4115,3.1,999.3,76.0,0.0,0.0,3.1,0
2024-12-21T04:00+00:00,4115,3.6,999.3,79.0,0.0,0.0,3.0,0
2024-12-21T05:00+00:00,4115,3.9,999.9,76.0,0.0,0.0,2.6,0
2024-12-21T06:00+00:00,4115,2.9,1000.2,78.0,0.0,0.0,1.8,0
2024-12-21T07:00+00:00,4115,2.5,1000.4,75.0,0.0,0.0,2.3,3
2024-12-21T08:00+00:00,4115,3.1,1000.7,73.0,0.0,0.9,3.0,77
2024-12-21T09:00+00:00,4115,4.0,1000.5,68.0,0.0,1.0,3.8,184
2024-12-21T10:00+00:00,4115,4.2,1000.3,62.0,0.0,1.0,4.9,246
2024-12-21T11:00+00:00,4115,3.9,999.5,58.0,0.0,1.0,5.6,282
2024-12-21T12:00+00:00,4115,4.4,998.9,56.0,0.0,1.0,6.2,275
2024-12-21T13:00+00:00,4115,4.5,998.5,55.0,0.0,1.0,6.3,216
2024-12-21T14:00+00:00,4115,3.9,998.4,54.0,0.0,1.0,6.2,130
2024-12-21T15:00+00:00,4115,3.8,998.2,55.0,0.0,0.8,5.4,35
2024-12-21T16:00+00:00,4115,3.3,997.8,57.0,0.0,0.0,4.8,0
2024-12-21T17:00+00:00,4115,2.8,997.4,61.0,0.0,0.0,4.2,0
2024-12-21T18:00+00:00,4115,1.5,996.7,68.0,0.0,0.0,2.6,0
2024-12-21T19:00+00:00,4115,1.0,996.4,76.0,0.0,0.0,0.7,0
2024-12-21T20:00+00:00,4115,1.0,995.6,80.0,0.0,0.0,1.1,0
2024-12-21T21:00+00:00,4115,0.7,994.9,76.0,0.0,0.0,1.6,0
2024-12-21T22:00+00:00,4115,0.4,994.1,72.0,0.0,0.0,2.0,0
2024-12-21T23:00+00:00,4115,0.9,993.1,73.0,0.0,0.0,1.8,0
2024-12-22T00:00+00:00,4115,0.3,992.2,73.0,0.0,0.0,1.8,0
2024-12-22T01:00+00:00,4115,0.3,991.5,74.0,0.0,0.0,2.2,0
2024-12-22T02:00+00:00,4115,0.6,990.4,74.0,0.0,0.0,4.6,0
2024-12-22T03:00+00:00,4115,0.8,989.6,71.0,0.0,0.0,4.9,0
2024-12-22T04:00+00:00,4115,0.6,988.6,76.0,0.0,0.0,4.2,0
2024-12-22T05:00+00:00,4115,0.6,987.1,80.0,0.1,0.0,2.9,0
2024-12-22T06:00+00:00,4115,0.4,986.4,76.0,0.0,0.0,3.1,0
2024-12-22T07:00+00:00,4115,0.7,985.3,83.0,0.1,0.0,3.3,0
2024-12-22T08:00+00:00,4115,0.4,984.6,87.0,0.1,0.0,4.1,10
2024-12-22T09:00+00:00,4115,1.4,984.4,88.0,0.0,0.0,3.3,49
2024-12-22T10:00+00:00,4115,2.2,983.1,89.0,0.1,0.0,2.2,59
2024-12-22T11:00+00:00,4115,2.0,981.3,87.0,0.4,0.0,2.3,74
2024-12-22T12:00+00:00,4115,1.3,980.3,83.0,0.1,0.0,3.3,79
2024-12-22T13:00+00:00,4115,1.4,980.2,77.0,0.0,0.0,3.2,61
2024-12-22T14:00+00:00,4115,1.3,980.2,88.0,0.8,0.0,2.7,17
2024-12-22T15:00+00:00,4115,1.5,980.1,89.0,0.0,0.0,2.3,4
2024-12-22T16:00+00:00,4115,1.4,979.8,88.0,0.0,0.0,2.7,0
2024-12-22T17:00+00:00,4115,1.2,980.7,88.0,0.0,0.0,2.6,0
2024-12-22T18:00+00:00,4115,1.8,980.3,89.0,0.0,0.0,2.2,0
2024-12-22T19:00+00:00,4115,0.8,980.8,91.0,0.0,0.0,2.4,0
2024-12-22T20:00+00:00,4115,0.6,980.8,75.0,0.0,0.0,5.4,0
2024-12-22T21:00+00:00,4115,4.2,981.0,70.0,0.0,0.0,5.2,0
2024-12-22T22:00+00:00,4115,4.7,981.6,71.0,0.0,0.0,4.8,0
2024-12-22T23:00+00:00,4115,4.1,981.8,71.0,0.0,0.0,4.2,0
2024-12-23T00:00+00:00,4115,3.4,982.5,70.0,0.0,0.0,3.9,0
2024-12-23T01:00+00:00,4115,4.0,983.1,72.0,0.0,0.0,3.6,0
2024-12-23T02:00+00:00,4115,3.6,983.0,74.0,0.0,0.0,3.2,0
2024-12-23T03:00+00:00,4115,3.0,983.5,74.0,0.0,0.0,3.0,0
2024-12-23T04:00+00:00,4115,2.6,983.3,69.0,0.0,0.0,3.3,0
2024-12-23T05:00+00:00,4115,3.2,983.4,66.0,0.0,0.0,3.3,0
2024-12-23T06:00+00:00,4115,3.4,984.6,66.0,0.0,0.0,3.3,0
2024-12-23T07:00+00:00,4115,3.2,984.8,72.0,0.0,0.0,2.9,0
2024-12-23T08:00+00:00,4115,4.1,985.2,68.0,0.0,0.0,3.2,18
2024-12-23T09:00+00:00,4115,3.7,986.4,61.0,0.0,0.0,3.9,48
2024-12-23T10:00+00:00,4115,4.5,986.5,60.0,0.0,0.0,4.0,73
2024-12-23T11:00+00:00,4115,3.7,986.6,64.0,0.0,0.0,3.9,73
2024-12-23T12:00+00:00,4115,3.8,986.8,60.0,0.0,0.0,4.1,81
2024-12-23T13:00+00:00,4115,4.2,986.8,62.0,0.0,0.0,3.9,82
2024-12-23T14:00+00:00,4115,3.7,986.8,64.0,0.0,0.0,3.7,58
2024-12-23T15:00+00:00,4115,4.3,987.5,61.0,0.0,0.0,3.7,16
2024-12-23T16:00+00:00,4115,4.0,988.2,58.0,0.0,0.0,3.8,0
2024-12-23T17:00+00:00,4115,3.6,988.8,58.0,0.0,0.0,3.6,0
2024-12-23T18:00+00:00,4115,3.2,989.5,60.0,0.0,0.0,3.3,0
2024-12-23T19:00+00:00,4115,3.4,990.0,62.0,0.0,0.0,2.6,0
2024-12-23T20:00+00:00,4115,3.5,990.4,62.0,0.0,0.0,2.6,0
2024-12-23T21:00+00:00,4115,3.9,991.1,66.0,0.0,0.0,2.6,0
2024-12-23T22:00+00:00,4115,4.4,991.3,68.0,0.0,0.0,2.7,0
2024-12-23T23:00+00:00,4115,4.1,991.6,69.0,0.0,0.0,3.1,0
2024-12-24T00:00+00:00,4115,4.3,992.2,70.0,0.0,0.0,3.4,0
2024-12-24T01:00+00:00,4115,4.1,992.7,72.0,0.0,0.0,3.3,0
2024-12-24T02:00+00:00,4115,4.1,993.0,75.0,0.0,0.0,3.3,0
2024-12-24T03:00+00:00,4115,3.8,993.4,79.0,0.0,0.0,3.3,0
2024-12-24T04:00+00:00,4115,3.6,994.2,78.0,0.0,0.0,3.4,0
2024-12-24T05:00+00:00,4115,3.7,994.9,76.0,0.0,0.0,3.5,0
2024-12-24T06:00+00:00,4115,4.5,996.2,77.0,0.0,0.0,3.2,0
2024-12-24T07:00+00:00,4115,4.5,997.1,76.0,0.0,0.0,3.6,0
2024-12-24T08:00+00:00,4115,4.8,997.9,75.0,0.0,0.0,3.7,21
2024-12-24T09:00+00:00,4115,5.1,998.7,75.0,0.0,0.0,3.6,89
2024-12-24T10:00+00:00,4115,5.1,999.0,69.0,0.0,0.3,4.5,184
2024-12-24T11:00+00:00,4115,5.8,999.3,66.0,0.0,0.5,5.2,222
2024-12-24T12:00+00:00,4115,5.6,1000.1,66.0,0.0,0.0,4.8,98
2024-12-24T13:00+00:00,4115,5.3,1000.4,66.0,0.0,0.0,4.9,64
2024-12-24T14:00+00:00,4115,5.5,1001.3,67.0,0.0,0.0,4.8,37
2024-12-24T15:00+00:00,4115,5.7,1002.2,69.0,0.0,0.0,4.7,12
2024-12-24T16:00+00:00,4115,5.2,1003.5,70.0,0.0,0.0,4.6,0
2024-12-24T17:00+00:00,4115,4.8,1004.5,78.0,0.0,0.0,4.0,0
2024-12-24T18:00+00:00,4115,4.5,1004.8,76.0,0.0,0.0,4.1,0
2024-12-24T19:00+00:00,4115,4.1,1005.7,76.0,0.0,0.0,4.1,0
2024-12-24T20:00+00:00,4115,3.7,1006.6,77.0,0.0,0.0,4.1,0
2024-12-24T21:00+00:00,4115,4.5,1007.3,79.0,0.0,0.0,3.9,0
2024-12-24T22:00+00:00,4115,4.2,1008.0,80.0,0.0,0.0,3.7,0
2024-12-24T23:00+00:00,4115,4.6,1008.4,77.0,0.0,0.0,3.7,0
2024-12-25T00:00+00:00,4115,5.5,1008.7,75.0,0.0,0.0,3.5,0
2024-12-25T01:00+00:00,4115,4.2,1009.9,70.0,0.0,0.0,3.7,0
2024-12-25T02:00+00:00,4115,3.3,1010.3,69.0,0.0,0.0,3.7,0
2024-12-25T03:00+00:00,4115,3.7,1010.8,68.0,0.0,0.0,3.6,0
2024-12-25T04:00+00:00,4115,3.6,1011.2,72.0,0.0,0.0,3.5,0
2024-12-25T05:00+00:00,4115,4.0,1011.6,71.0,0.0,0.0,3.5,0
2024-12-25T06:00+00:00,4115,3.8,1012.1,74.0,0.0,0.0,3.1,0
2024-12-25T07:00+00:00,4115,3.7,1012.5,72.0,0.0,0.0,3.3,1
2024-12-25T08:00+00:00,4115,4.1,1013.1,74.0,0.0,0.0,3.3,18
2024-12-25T09:00+00:00,4115,3.3,1013.7,73.0,0.0,0.0,3.6,46
2024-12-25T10:00+00:00,4115,3.7,1013.6,70.0,0.0,0.0,4.0,85
2024-12-25T11:00+00:00,4115,4.3,1013.6,69.0,0.0,0.0,4.3,123
2024-12-25T12:00+00:00,4115,4.4,1013.4,68.0,0.0,0.0,4.4,129
2024-12-25T13:00+00:00,4115,3.9,1013.4,65.0,0.0,0.1,4.4,104
2024-12-25T14:00+00:00,4115,4.0,1013.4,65.0,0.0,0.2,4.6,67
2024-12-25T15:00+00:00,4115,3.9,1013.8,69.0,0.0,0.7,3.4,47
2024-12-25T16:00+00:00,4115,3.0,1014.1,74.0,0.0,0.0,2.2,0
2024-12-25T17:00+00:00,4115,2.1,1014.4,77.0,0.0,0.0,1.3,0
2024-12-25T18:00+00:00,4115,2.8,1014.4,81.0,0.0,0.0,0.4,0
2024-12-25T19:00+00:00,4115,1.9,1014.6,83.0,0.0,0.0,0.0,0
2024-12-25T20:00+00:00,4115,2.2,1014.7,84.0,0.0,0.0,-0.2,0
2024-12-25T21:00+00:00,4115,2.3,1014.8,84.0,0.0,0.0,-0.2,0
2024-12-25T22:00+00:00,4115,1.7,1015.1,86.0,0.0,0.0,-0.5,0
2024-12-25T23:00+00:00,4115,2.3,1014.9,87.0,0.0,0.0,-1.0,0
2024-12-26T00:00+00:00,4115,1.9,1014.7,88.0,0.0,0.0,-1.3,0
2024-12-26T01:00+00:00,4115,1.2,1014.6,89.0,0.0,0.0,-1.9,0
2024-12-26T02:00+00:00,4115,1.8,1014.5,89.0,0.0,0.0,-1.6,0
2024-12-26T03:00+00:00,4115,1.2,1014.6,89.0,0.0,0.0,-1.4,0
2024-12-26T04:00+00:00,4115,2.2,1014.5,89.0,0.0,0.0,-1.5,0
2024-12-26T05:00+00:00,4115,2.8,1014.8,88.0,0.0,0.0,-1.3,0
2024-12-26T06:00+00:00,4115,2.4,1014.9,88.0,0.0,0.0,-1.3,0
2024-12-26T07:00+00:00,4115,1.5,1015.6,92.0,0.0,0.0,-2.4,3
2024-12-26T08:00+00:00,4115,3.4,1015.8,92.0,0.0,0.9,-1.7,72
2024-12-26T09:00+00:00,4115,3.3,1016.0,93.0,0.0,1.0,-1.0,184
2024-12-26T10:00+00:00,4115,3.2,1015.7,85.0,0.0,1.0,0.8,254
2024-12-26T11:00+00:00,4115,2.5,1015.6,80.0,0.0,1.0,2.0,291
2024-12-26T12:00+00:00,4115,2.9,1015.2,75.0,0.0,1.0,2.8,277
2024-12-26T13:00+00:00,4115,2.4,1014.9,74.0,0.0,1.0,3.5,217
2024-12-26T14:00+00:00,4115,1.3,1014.9,77.0,0.0,1.0,3.2,132
2024-12-26T15:00+00:00,4115,0.7,1014.9,80.0,0.0,0.8,1.7,36
2024-12-26T16:00+00:00,4115,0.4,1014.9,90.0,0.0,0.0,-0.2,1
2024-12-26T17:00+00:00,4115,1.4,1015.3,89.0,0.0,0.0,0.1,0
2024-12-26T18:00+00:00,4115,1.9,1015.4,87.0,0.0,0.0,0.0,0
2024-12-26T19:00+00:00,4115,1.7,1015.2,88.0,0.0,0.0,-0.1,0
2024-12-26T20:00+00:00,4115,0.9,1015.2,87.0,0.0,0.0,-0.6,0
2024-12-26T21:00+00:00,4115,0.1,1015.1,88.0,0.0,0.0,-1.1,0
2024-12-26T22:00+00:00,4115,0.6,1014.8,92.0,0.0,0.0,-1.9,0
2024-12-26T23:00+00:00,4115,0.5,1014.7,93.0,0.0,0.0,-2.6,0
2024-12-27T00:00+00:00,4115,0.8,1014.5,94.0,0.0,0.0,-3.0,0
2024-12-27T01:00+00:00,4115,0.2,1014.6,93.0,0.0,0.0,-2.6,0
2024-12-27T02:00+00:00,4115,0.6,1014.5,95.0,0.0,0.0,-2.6,0
2024-12-27T03:00+00:00,4115,0.3,1014.1,96.0,0.0,0.0,-3.0,0
2024-12-27T04:00+00:00,4115,0.4,1013.5,95.0,0.0,0.0,-3.2,0
2024-12-27T05:00+00:00,4115,0.3,1013.4,95.0,0.0,0.0,-3.4,0
2024-12-27T06:00+00:00,4115,0.8,1013.4,95.0,0.0,0.0,-3.4,0
2024-12-27T07:00+00:00,4115,0.5,1013.7,94.0,0.0,0.0,-3.4,3
2024-12-27T08:00+00:00,4115,0.5,1013.7,93.0,0.0,0.9,-1.7,70
2024-12-27T09:00+00:00,4115,0.4,1013.5,86.0,0.0,1.0,0.2,176
2024-12-27T10:00+00:00,4115,0.6,1013.1,77.0,0.0,1.0,3.4,242
2024-12-27T11:00+00:00,4115,0.8,1012.0,58.0,0.0,1.0,4.6,283
2024-12-27T12:00+00:00,4115,2.5,1011.2,59.0,0.0,1.0,4.8,277
2024-12-27T13:00+00:00,4115,2.6,1010.5,60.0,0.0,1.0,4.9,222
2024-12-27T14:00+00:00,4115,3.4,1010.3,61.0,0.0,1.0,4.6,134
2024-12-27T15:00+00:00,4115,1.8,1010.0,61.0,0.0,0.8,3.6,36
2024-12-27T16:00+00:00,4115,1.1,1009.9,63.0,0.0,0.0,3.1,0
2024-12-27T17:00+00:00,4115,1.3,1009.8,57.0,0.0,0.0,3.5,0
2024-12-27T18:00+00:00,4115,0.9,1009.8,61.0,0.0,0.0,2.4,0
2024-12-27T19:00+00:00,4115,1.0,1009.7,69.0,0.0,0.0,1.8,0
2024-12-27T20:00+00:00,4115,1.1,1009.5,68.0,0.0,0.0,1.3,0
2024-12-27T21:00+00:00,4115,1.9,1009.6,58.0,0.0,0.0,2.6,0
2024-12-27T22:00+00:00,4115,1.9,1009.1,47.0,0.0,0.0,3.5,0
2024-12-27T23:00+00:00,4115,0.2,1008.9,47.0,0.0,0.0,3.2,0
2024-12-28T00:00+00:00,4115,1.9,1008.5,50.0,0.0,0.0,3.5,0
2024-12-28T01:00+00:00,4115,1.9,1008.5,58.0,0.0,0.0,2.5,0
2024-12-28T02:00+00:00,4115,2.5,1008.2,56.0,0.0,0.0,3.2,0
2024-12-28T03:00+00:00,4115,1.4,1007.9,63.0,0.0,0.0,2.2,0
2024-12-28T04:00+00:00,4115,1.6,1007.9,69.0,0.0,0.0,0.8,0
2024-12-28T05:00+00:00,4115,2.8,1007.8,63.0,0.0,0.0,2.5,0
2024-12-28T06:00+00:00,4115,3.1,1007.8,65.0,0.0,0.0,1.8,0
2024-12-28T07:00+00:00,4115,2.6,1008.5,82.0,0.0,0.0,-0.7,3
2024-12-28T08:00+00:00,4115,2.4,1008.4,72.0,0.0,0.5,1.2,52
2024-12-28T09:00+00:00,4115,1.1,1008.5,71.0,0.0,0.9,2.5,167
2024-12-28T10:00+00:00,4115,2.5,1008.5,58.0,0.0,1.0,5.4,277
2024-12-28T11:00+00:00,4115,2.6,1007.8,63.0,0.0,1.0,5.3,283
2024-12-28T12:00+00:00,4115,2.3,1007.1,51.0,0.0,1.0,6.5,280
2024-12-28T13:00+00:00,4115,2.1,1006.8,54.0,0.0,1.0,6.5,215
2024-12-28T14:00+00:00,4115,2.4,1007.0,57.0,0.0,1.0,6.6,137
2024-12-28T15:00+00:00,4115,2.4,1006.9,67.0,0.0,0.8,4.5,39
2024-12-28T16:00+00:00,4115,2.7,1006.9,71.0,0.0,0.0,3.5,1
2024-12-28T17:00+00:00,4115,2.4,1007.0,74.0,0.0,0.0,2.6,0
2024-12-28T18:00+00:00,4115,1.7,1007.0,78.0,0.0,0.0,1.3,0
2024-12-28T19:00+00:00,4115,0.2,1007.0,60.0,0.0,0.0,4.1,0
2024-12-28T20:00+00:00,4115,1.7,1007.3,59.0,0.0,0.0,4.4,0
2024-12-28T21:00+00:00,4115,0.7,1007.1,72.0,0.0,0.0,2.3,0
2024-12-28T22:00+00:00,4115,1.1,1007.1,78.0,0.0,0.0,1.0,0
2024-12-28T23:00+00:00,4115,0.3,1006.7,73.0,0.0,0.0,1.8,0
2024-12-29T00:00+00:00,4115,1.3,1006.4,69.0,0.0,0.0,3.2,0
2024-12-29T01:00+00:00,4115,0.6,1006.2,78.0,0.0,0.0,0.5,0
2024-12-29T02:00+00:00,4115,0.6,1006.2,82.0,0.0,0.0,-0.1,0
2024-12-29T03:00+00:00,4115,0.7,1005.8,88.0,0.0,0.0,-1.1,0
2024-12-29T04:00+00:00,4115,0.7,1005.9,92.0,0.0,0.0,-1.7,0
2024-12-29T05:00+00:00,4115,0.6,1006.0,92.0,0.0,0.0,-2.8,0
2024-12-29T06:00+00:00,4115,0.6,1006.3,93.0,0.0,0.0,-2.7,0
2024-12-29T07:00+00:00,4115,0.5,1006.4,93.0,0.0,0.0,-3.3,2
2024-12-29T08:00+00:00,4115,0.4,1006.7,90.0,0.0,0.9,-0.6,73
2024-12-29T09:00+00:00,4115,0.3,1007.1,83.0,0.0,1.0,0.9,172
2024-12-29T10:00+00:00,4115,0.5,1006.8,72.0,0.0,1.0,3.6,242
2024-12-29T11:00+00:00,4115,1.0,1005.9,69.0,0.0,1.0,4.9,284
2024-12-29T12:00+00:00,4115,1.1,1005.3,66.0,0.0,1.0,6.2,277
2024-12-29T13:00+00:00,4115,0.9,1005.2,65.0,0.0,1.0,6.2,223
2024-12-29T14:00+00:00,4115,1.1,1005.2,65.0,0.0,1.0,6.2,135
2024-12-29T15:00+00:00,4115,1.3,1005.5,72.0,0.0,0.9,3.8,40
2024-12-29T16:00+00:00,4115,1.4,1005.7,83.0,0.0,0.0,0.2,1
2024-12-29T17:00+00:00,4115,1.5,1005.9,83.0,0.0,0.0,0.4,0
2024-12-29T18:00+00:00,4115,1.1,1006.2,83.0,0.0,0.0,0.8,0
2024-12-29T19:00+00:00,4115,0.2,1006.2,85.0,0.0,0.0,0.2,0
2024-12-29T20:00+00:00,4115,0.8,1006.2,85.0,0.0,0.0,0.3,0
2024-12-29T21:00+00:00,4115,2.6,1006.3,67.0,0.0,0.0,5.5,0
2024-12-29T22:00+00:00,4115,3.7,1006.4,67.0,0.0,0.0,5.5,0
2024-12-29T23:00+00:00,4115,3.7,1006.8,68.0,0.0,0.0,5.0,0
2024-12-30T00:00+00:00,4115,3.3,1006.6,69.0,0.0,0.0,4.7,0
2024-12-30T01:00+00:00,4115,3.1,1006.6,68.0,0.0,0.0,4.7,0
2024-12-30T02:00+00:00,4115,2.8,1006.6,70.0,0.0,0.0,4.0,0
2024-12-30T03:00+00:00,4115,0.8,1006.6,82.0,0.0,0.0,0.8,0
2024-12-30T04:00+00:00,4115,0.7,1007.1,86.0,0.0,0.0,0.0,0
2024-12-30T05:00+00:00,4115,1.8,1007.1,76.0,0.0,0.0,2.7,0
2024-12-30T06:00+00:00,4115,0.1,1007.1,81.0,0.0,0.0,1.1,0
2024-12-30T07:00+00:00,4115,0.5,1007.8,91.0,0.0,0.0,-1.3,3
2024-12-30T08:00+00:00,4115,0.3,1008.4,87.0,0.0,0.9,-0.2,74
2024-12-30T09:00+00:00,4115,1.0,1008.5,81.0,0.0,1.0,2.0,177
2024-12-30T10:00+00:00,4115,1.2,1008.2,75.0,0.0,1.0,3.9,247
2024-12-30T11:00+00:00,4115,1.5,1007.8,70.0,0.0,1.0,5.7,284
2024-12-30T12:00+00:00,4115,1.4,1007.4,69.0,0.0,1.0,5.8,279
2024-12-30T13:00+00:00,4115,1.2,1007.1,69.0,0.0,1.0,6.0,224
2024-12-30T14:00+00:00,4115,1.2,1007.4,71.0,0.0,1.0,5.6,139
2024-12-30T15:00+00:00,4115,1.2,1007.6,80.0,0.0,0.8,2.6,42
2024-12-30T16:00+00:00,4115,1.2,1007.8,86.0,0.0,0.0,-0.4,1
2024-12-30T17:00+00:00,4115,1.3,1007.8,93.0,0.0,0.0,-1.7,0
2024-12-30T18:00+00:00,4115,1.6,1007.8,99.0,0.0,0.0,-4.0,0
2024-12-30T19:00+00:00,4115,1.1,1007.8,95.0,0.0,0.0,-4.7,0
2024-12-30T20:00+00:00,4115,1.5,1008.4,97.0,0.0,0.0,-5.0,0
2024-12-30T21:00+00:00,4115,1.0,1008.6,98.0,0.0,0.0,-5.0,0
2024-12-30T22:00+00:00,4115,0.9,1009.0,98.0,0.0,0.0,-4.2,0
2024-12-30T23:00+00:00,4115,0.8,1009.0,98.0,0.0,0.0,-4.1,0
2024-12-31T00:00+00:00,4115,0.3,1008.7,98.0,0.0,0.0,-3.9,0
2024-12-31T01:00+00:00,4115,0.1,1008.7,99.0,0.0,0.0,-3.9,0
2024-12-31T02:00+00:00,4115,0.7,1009.0,98.0,0.0,0.0,-4.0,0
2024-12-31T03:00+00:00,4115,0.7,1009.1,98.0,0.0,0.0,-3.7,0
2024-12-31T04:00+00:00,4115,1.0,1009.0,98.0,0.0,0.0,-3.5,0
2024-12-31T05:00+00:00,4115,1.6,1009.2,98.0,0.0,0.0,-3.8,0
2024-12-31T06:00+00:00,4115,1.4,1009.2,98.0,0.0,0.0,-3.9,0
2024-12-31T07:00+00:00,4115,1.5,1009.7,98.0,0.0,0.0,-3.9,0
2024-12-31T08:00+00:00,4115,1.8,1009.9,98.0,0.0,0.0,-3.9,15
2024-12-31T09:00+00:00,4115,1.8,1010.2,98.0,0.0,0.0,-3.8,39
2024-12-31T10:00+00:00,4115,2.0,1009.9,98.0,0.0,0.0,-3.7,57
2024-12-31T11:00+00:00,4115,1.9,1009.6,98.0,0.0,0.0,-3.5,75
2024-12-31T12:00+00:00,4115,2.3,1009.0,98.0,0.0,0.0,-3.4,77
2024-12-31T13:00+00:00,4115,2.5,1008.6,98.0,0.0,0.0,-2.8,52
2024-12-31T14:00+00:00,4115,1.9,1008.5,98.0,0.0,0.0,-2.6,30
2024-12-31T15:00+00:00,4115,2.0,1008.5,98.0,0.0,0.0,-2.7,9
2024-12-31T16:00+00:00,4115,2.5,1008.5,98.0,0.0,0.0,-3.0,0
2024-12-31T17:00+00:00,4115,2.7,1008.5,98.0,0.0,0.0,-3.1,0
2024-12-31T18:00+00:00,4115,2.8,1008.9,98.0,0.0,0.0,-3.1,0
2024-12-31T19:00+00:00,4115,2.3,1008.9,98.0,0.0,0.0,-3.1,0
2024-12-31T20:00+00:00,4115,2.4,1009.1,98.0,0.0,0.0,-3.1,0
2024-12-31T21:00+00:00,4115,2.6,1008.7,97.0,0.0,0.0,-3.3,0
2024-12-31T22:00+00:00,4115,2.7,1008.5,97.0,0.0,0.0,-3.5,0
2024-12-31T23:00+00:00,4115,3.0,1008.1,98.0,0.0,0.0,-3.4,0
2025-01-01T00:00+00:00,4115,2.6,1007.6,98.0,0.0,0.0,-3.2,0
2025-01-01T01:00+00:00,4115,2.9,1007.1,98.0,0.0,0.0,-3.1,0
2025-01-01T02:00+00:00,4115,2.6,1007.1,98.0,0.0,0.0,-3.3,0
2025-01-01T03:00+00:00,4115,2.6,1006.8,98.0,0.0,0.0,-3.6,0
2025-01-01T04:00+00:00,4115,2.6,1006.7,98.0,0.0,0.0,-3.7,0
2025-01-01T05:00+00:00,4115,2.4,1006.6,98.0,0.0,0.0,-3.7,0
2025-01-01T06:00+00:00,4115,2.9,1006.6,98.0,0.0,0.0,-3.6,0
2025-01-01T07:00+00:00,4115,3.0,1006.6,98.0,0.0,0.0,-3.8,0
2025-01-01T08:00+00:00,4115,2.8,1006.5,98.0,0.0,0.0,-3.7,10
2025-01-01T09:00+00:00,4115,2.7,1006.3,98.0,0.0,0.0,-3.6,35
2025-01-01T10:00+00:00,4115,2.9,1006.0,97.0,0.0,0.0,-3.5,64
2025-01-01T11:00+00:00,4115,3.0,1005.6,97.0,0.0,0.0,-3.1,96
2025-01-01T12:00+00:00,4115,3.0,1004.4,98.0,0.0,0.0,-2.9,100
2025-01-01T13:00+00:00,4115,3.1,1003.5,97.0,0.0,0.0,-2.9,78
2025-01-01T14:00+00:00,4115,4.3,1003.1,97.0,0.0,0.0,-2.9,35
2025-01-01T15:00+00:00,4115,3.2,1002.7,97.0,0.0,0.0,-3.0,12
2025-01-01T16:00+00:00,4115,3.4,1002.4,97.0,0.0,0.0,-2.9,0
2025-01-01T17:00+00:00,4115,4.3,1002.0,97.0,0.0,0.0,-2.9,0
2025-01-01T18:00+00:00,4115,4.0,1001.5,97.0,0.0,0.0,-3.0,0
2025-01-01T19:00+00:00,4115,3.9,1001.2,98.0,0.0,0.0,-2.8,0
2025-01-01T20:00+00:00,4115,4.2,1001.1,97.0,0.0,0.0,-3.0,0
2025-01-01T21:00+00:00,4115,4.0,1000.5,98.0,0.0,0.0,-2.9,0
